5.412949984826265215e-01,1.744247704965536050e+00,2.482414380508133345e+00,1.386635890488374656e+00,7.402433270759902761e-01,-7.479529817077912313e-01,4.813730479996850553e-01,3.042312089621450166e+00,8.777514881207779673e-01,1.784584675871812021e+00,-1.643885355981402396e+00,5.777909972792717452e-01,5.408728388048043845e-02,1.521898237311690272e+00,1.738283436265495752e+00,-2.785577572383203249e-01,2.531287403031969419e+00,-7.993209459891989499e-02,-3.917129224639013807e-01,5.547870759275886909e-01,5.331230384633726116e-01,-9.094837721475018677e-02,3.636423361477162941e-01,-4.132016155480494390e+00,8.764247055160213629e-01,1.574500196644852190e+00,-3.545207540244223188e-02,-8.024469196312657981e-01,-4.312870986459134692e-01,-8.136155843483864336e-01,6.467948352833320369e-01,3.485249724201434085e-01,-1.073400881512705851e+00,1.028899461658945302e+00
7.082966993652430876e-01,8.883175111122041390e-01,3.449089272438443099e-01,8.912272822465910904e-01,2.042590084901346470e-01,4.422566808221040091e-01,8.085567792567184275e-01,1.739449448443419477e-01,5.841970503312013951e-01,8.671142286828003032e-01,5.171974367585219917e-02,2.121425424707274465e-01,4.155884959391616396e-01,3.470800582473894114e-01,3.536754279448078297e-01,5.279120035222619745e-01,9.585536987772360629e-01,1.802397805491558480e-01,2.087748329343358522e-01,4.650093115377785247e-01,5.416651881020712045e-01,1.829944279911640270e-01,8.533241273566030127e-01,1.856675993895030852e-01,5.909739846616082204e-01,7.103483033199752272e-01,5.620896726660719045e-01,-2.323269695722053607e-01,3.254681655374769278e-01,6.769525142928117800e-01,7.267902626489055606e-01,1.410202511054209351e-01,7.397107736658966592e-01,9.703834375231652487e-01
3.524934808418714871e-01,4.720040352596222011e-02,7.269821467380672697e-01,6.259193956514863544e-01,1.162368764248604969e-01,2.527033300826174167e-01,1.371715359690258706e-01,1.075966999487135839e-01,4.038257935994364889e-01,2.162781195307031668e-01,4.596852642757693341e-01,7.118834347032255705e-01,1.012006078019572097e+00,6.940658777216671682e-01,8.807590321051119719e-01,2.669533927819163210e-01,5.604764585108230612e-01,8.897597734060083141e-01,3.092481590064370955e-01,6.442481736682814653e-01,4.778350455692901844e-01,4.177872400573904854e-01,2.802362740186438786e-02,5.796177025703032060e-01,5.770778025382856946e-02,9.601462008591700181e-01,5.200078345529806079e-01,2.800028762471157839e-01,8.159862718350870958e-01,9.691535442058795136e-01,2.998120761290714031e-01,7.879185909179511338e-01,9.665042147444582454e-01,1.826049840424598392e-01
8.557521851329500384e-01,6.902843172436187724e-02,9.351803462280154911e-01,6.930710819809720036e-01,9.335062576517312305e-01,8.714622551883558499e-01,8.221856802181566337e-01,2.487595501939386666e-01,9.092372580914843683e-01,5.067039458047736811e-02,8.612077780976079566e-01,7.299518040155973386e-01,5.261788779066786104e-01,8.939080882620997759e-01,3.548384634567643414e-01,3.307101270025532003e-01,8.671621688645065884e-01,4.661291065731997807e-01,2.578457637081744136e-01,3.917647441385309626e-01,9.282653906111513198e-01,8.510620478769072017e-01,3.868075097592869604e-01,3.776819636926583845e-01,3.515062797700727049e-01,2.758912345125028379e-02,6.989172323718165769e-01,9.004431800166761146e-01,6.058328910759310792e-01,1.902280459615323382e-01,2.051775465101650653e-01,6.082331833669698540e-01,6.745866066900690905e-01,2.812733231662594147e-01
3.098654689579769528e-01,7.559658021007534812e-01,4.164191531736994301e-01,2.680124594941707961e-01,1.568004027188281135e-01,2.279907660989978768e-01,7.374894510101515088e-01,4.700101914560357863e-01,1.382908674293912843e-01,2.818816553169455896e-01,1.431239631977006821e-01,1.184072917059426494e-01,4.461277771747666487e-01,4.159072388937146703e-01,4.111627610229523500e-01,3.219353193940960312e-01,4.603199346082705867e-01,4.995616876697456799e-01,6.652915251399668106e-01,4.555178775627885535e-01,5.180124912466066434e-01,6.751121315387118571e-01,3.142232806801077971e-01,3.224585679802918770e-01,7.381627678548429161e-01,2.354519748591902828e-01,3.135616685374146839e-01,7.938279857980680143e-01,5.343766950651601677e-01,7.730732872438595971e-01,8.707060005371580758e-01,3.471781816488926919e-01,8.081984851594022912e-01,8.740278647090402586e-01
-1.265098102165199911e+00,1.456544840119438078e+00,3.268363258270429839e+00,2.774648460655536830e+00,-1.989938905850731743e+00,-4.213631851592009703e+00,-5.766333262406426324e-02,4.816261873868255883e+00,-2.092527541557735571e+00,4.130889131858437868e-01,-6.001639538845439326e+00,-9.253187258278068317e-01,-3.151263372293805265e+00,3.282808691294093251e+00,1.194267744894841776e+00,-3.347182413516451294e-01,2.579248626225426833e+00,2.036002358036547388e+00,-1.602591101427966791e+00,-3.044232110467148811e-01,-2.165906487680576031e+00,1.647964028529387726e+00,-1.391935124749011043e+00,-7.316159544858729546e+00,4.459088097530822248e-01,9.681077607558538078e-01,-3.853977613295866078e+00,1.434777414740439072e+00,-6.759384243174275220e+00,-1.562867825031245772e+00,4.808451930501149718e-01,-1.261982843122161801e+00,-5.751063697269240826e+00,1.094136777967072760e+00
4.863357279515019838e-01,-7.787407233964732667e-02,4.803535432161242791e-01,1.332799908683489076e-01,4.300370892849531002e-01,4.346849709666484873e-01,4.323158052473163315e-01,8.560763712499921407e-01,2.943950267787169284e-01,3.218987609199197020e-01,1.425343365727295419e-01,5.603806279954727243e-01,2.243272122876419639e-01,8.780399987060251155e-01,4.014502212995517683e-01,8.410106908782312152e-01,6.843826779296996454e-01,1.133396512719220040e+00,8.170859212468758459e-01,4.826050837759836287e-02,4.449009682605058469e-01,2.504156727181600650e-01,8.140747137136908895e-01,2.283180627095442450e-01,2.931366599395279771e-01,2.809572944344619350e-01,3.801488070799771135e-01,6.415732420438285954e-01,-2.817044370260852748e-01,9.497865703006731497e-01,6.394551437230013846e-01,6.633041029523099874e-02,5.408468128165323519e-01,2.634399007989976504e-01
8.419833515520731559e-01,4.629545599062282468e-01,5.865324292801979977e-01,1.715682110467635912e-01,8.022807877394024789e-01,1.917589037441998767e-01,1.405371795049136230e-01,7.366297829409450548e-01,9.009296446968653727e-02,8.659469400467245670e-01,3.633033715681363018e-01,5.785388506659591146e-01,9.506020341622919423e-01,6.388290753042885628e-01,9.152977225279921303e-01,3.372429374987541140e-01,3.919706322826777001e-01,4.833362043403712782e-01,4.457146713387142856e-01,8.402993044480911999e-01,4.280322162512539275e-01,1.508313217929612149e-01,4.470308711859952711e-01,4.884716133033618068e-01,8.456917520398641308e-01,8.189411183998484001e-01,1.027062227461700977e-01,9.292849858427930654e-01,5.191880719259577281e-01,4.494500133104528672e-02,6.747049160347108332e-01,6.318682504747173967e-01,9.643031001528827861e-01,9.665854948743447528e-01
6.686169671578668927e-01,6.709934166027904379e-01,7.848808580988534400e-01,3.609477459085234652e-01,3.381999032153424900e-01,3.629569678241023611e-01,3.814049626678818750e-01,8.356013175840538709e-01,9.345512281871266591e-01,5.843797915764622486e-01,4.829732138405761765e-01,9.364315640315292733e-01,4.097596522231020111e-01,2.860938348986381552e-01,3.037940320898374624e-01,4.732699979156707593e-01,3.255735567527868191e-01,4.820013334133060323e-01,7.266297471538453179e-01,5.834055396431881979e-01,5.586209225876729301e-01,8.227547239511532329e-01,5.177668285633579837e-01,5.605204690080368701e-01,1.649713282178162099e-01,7.869835844494851296e-01,7.436765104307537788e-01,2.238252762011371244e-01,5.243946065148357150e-01,2.226067204350458406e-01,3.640353592090787016e-01,5.111740119539022187e-01,4.991965383828486647e-01,9.115671253225410275e-01
2.313844442527709655e-01,9.268134743332556713e-01,7.985201754166405541e-01,1.323383807994649719e-01,2.717164739503728499e-01,3.406484124101527011e-01,2.038924634973771355e-01,2.082005949916541088e-01,4.911902890013021272e-01,4.472353929921672744e-02,5.486537254088595938e-01,6.463058311884886109e-01,8.156756621825772546e-02,6.726611249674099291e-01,1.459930896904257369e-01,1.485600927729095189e-01,5.180997991522807711e-01,1.396706426591974859e-01,3.863489977305408218e-01,3.885027798173628089e-01,3.900289998946003256e-01,3.310420085720063854e-01,1.748769879011301542e-01,7.605421189366515788e-01,6.059222535017940725e-01,3.493228109124370540e-01,1.539898439246753792e-01,8.690690872017398094e-01,6.380678708719060843e-01,2.117768596709337647e-01,9.457781771147869554e-01,8.219064365987988063e-01,1.378056764472765372e-01,5.283179799239402508e-01
-1.113166755590784707e+00,-2.160326184539260286e+00,-3.134984038852242527e+00,1.830791872757956407e-01,3.879838478988957284e+00,-2.025871150990655956e+00,-1.245399710553943384e+00,-1.343885283776940387e+00,-1.170878816482233020e+00,1.239687799923603340e+00,6.395467562376101478e-01,6.025321981662790094e-01,4.812218761021825664e+00,2.874027768387724113e-01,-1.832890625048991584e+00,-3.565159076984101283e-01,-3.559492851284862258e+00,2.860573090999343204e+00,-4.107688661930458451e+00,1.458148953065765419e+00,2.980641437213757960e+00,-2.332134422943670238e+00,1.861616782168726614e+00,1.559799574350429596e+00,1.590112273825060152e+00,-5.830754427389494010e-01,1.612611618930807289e+00,-8.239438718201041567e+00,-6.767898872419173983e+00,1.368951553552880229e+00,1.910363975639366510e-02,-2.216113178483695378e+00,-5.972479852593686189e+00,3.500741285849531703e+00
7.430456711455815655e-02,1.275454563977443390e-01,1.864773189921858365e-01,9.356667413835406677e-02,7.191407495653732163e-01,-2.255481035618183902e-02,9.082386999363432079e-01,-7.733959140416069022e-02,2.208108529476005000e-01,8.119096295144919706e-01,1.959986576465375385e-01,8.754762597139165159e-02,4.093648591955243443e-01,2.806212812920647059e-01,6.498046880378595125e-01,3.833762194448887828e-02,6.210472762587974094e-01,2.423512486646745845e-01,7.991857181919712616e-01,8.928409851851377699e-01,3.546544044837668386e-01,7.082956338193883150e-01,6.191013191921616171e-02,9.468248625927537798e-01,8.306400963306761476e-01,2.360165039683331523e-01,6.581100739837895119e-01,9.587385836204630196e-02,7.971279766616672369e-01,7.593473743829443068e-01,7.919283662871843266e-01,2.753524154576368344e-01,1.339473544446602993e-01,4.637430226381672460e-01
4.032749232664595979e-02,1.788834673009232212e-01,5.723831216149645185e-01,1.999373705666658840e-01,8.311278694672949996e-01,1.503626513180661151e-01,2.914734253536571118e-01,4.714905161920644461e-01,8.115221250297935396e-02,7.992869037903309604e-01,8.887437532497211023e-01,1.037430402600592050e-01,4.833905907132439728e-01,8.989004081016018638e-03,5.875335236893240998e-01,8.625546607203594673e-01,2.388893796631348654e-01,2.658146400388176067e-01,6.874803387621389872e-01,3.044898762848622931e-01,9.844304742172049760e-01,6.394486308074707193e-01,7.627235013202625646e-01,2.199642550549141609e-02,9.390572796234576414e-01,6.008624023096682532e-01,7.840446313646528553e-01,3.841331176222914645e-01,5.725168290678475658e-02,3.786025291043495500e-01,3.152719070033276894e-01,6.653374467319297936e-02,2.260366353135996875e-01,1.237015900029765914e-01
1.588298255919649501e-02,8.903946776726375800e-01,9.257525205233895216e-01,2.723937939907100452e-04,8.351055490025575123e-01,9.754684861430754639e-01,9.635582490767113928e-01,7.608137132865901986e-01,3.600908201947032317e-01,3.153475420742802293e-01,6.135700142186285150e-02,8.201648509556928035e-01,9.253532889515208026e-01,3.840284149044038697e-01,6.260335175725619816e-01,5.505039594867756625e-01,9.923327876238533518e-01,8.847251020352236983e-01,7.365650640581484776e-01,7.331059522381110360e-01,5.594212069461736991e-01,7.126791472232677505e-01,5.578050325005793342e-01,5.732614509107607503e-01,8.617574052380888583e-01,9.578963865742092798e-01,4.222731683547152892e-01,4.656844678615549293e-01,8.253185357153439705e-01,4.362524178428474619e-01,1.944579369377796019e-01,9.158968969525090875e-01,7.228024976081901531e-01,1.306150924688316041e-02
3.868442037903889186e-01,6.529919520784333020e-01,4.256499773964813049e-01,1.712694640910584765e-01,7.414594732221624351e-01,9.165597617179125356e-01,7.765770019813421632e-01,2.184285439798318573e-01,9.506302894135388870e-01,5.533095015934379468e-01,5.073531197140630500e-01,9.047892433005728652e-01,2.092882975160245962e-01,6.937137124679789713e-01,7.278381610738172691e-01,1.456273099343004807e-01,3.449203701933546418e-01,4.243657173368785007e-01,8.864127036341707955e-01,3.573935843379661415e-01,9.598409792807282015e-01,1.165172576370001323e-01,6.345624211735091391e-01,1.060901076624969769e-01,5.351635535749904582e-01,6.909698353586399833e-01,7.828366939775295297e-01,8.233374046429912108e-01,1.255942326544023067e-02,4.596701161386598233e-01,7.238322488913742636e-02,2.310635970542538054e-01,-7.802951643252772039e-03,8.700320733644933968e-01
1.821214204772735046e-01,2.636168926782432198e+00,1.429479847015493243e+00,-1.489853331858322250e+00,-5.564385582225662041e+00,3.364398448466907166e+00,2.820878274973483091e+00,-2.355468473940884877e+00,1.690318605848715627e+00,-2.989419934172997895e+00,-9.024532704862734400e-01,-3.939995838108694137e-01,-7.675311212889004864e+00,-3.941736041753311603e+00,2.344263071603072568e+00,-8.096611366775877672e-01,4.130202672818367837e+00,-7.660961132333079071e+00,6.530617831352779845e+00,-2.544828917826113646e+00,-5.254261240360626140e+00,1.456381341484058956e+00,-1.129461674566788254e+00,-3.904844268665673024e+00,-4.454906336501493591e+00,-6.119601908239147292e-01,5.466408750796419164e-02,1.018359897388046242e+01,9.370998623497465374e+00,-2.133100350709759674e+00,-1.341004131643565689e+00,2.192476204833438302e+00,8.928091790478646317e+00,-7.104118093750747320e+00
1.910815055320628786e-01,5.744379056299986352e-01,8.367514795171793196e-02,1.325312072845192812e-01,1.102107360932673419e-01,1.758822587987115549e-01,1.972041907464727184e-01,5.979684015274533415e-01,2.698325226416165568e-01,-1.121937790509941191e-01,7.041988493818115424e-01,6.467977612400330756e-01,-7.920540702806470879e-02,7.498554644899117771e-02,2.100842485986402497e-01,3.829080689487495692e-01,5.030366157808107141e-01,5.174631211138033260e-01,6.185605200708790274e-01,6.107562718089456499e-01,3.352206485713818962e-01,5.843569299926647531e-01,3.804129454677832034e-02,3.050123432341743657e-01,4.408051178032028616e-01,6.228850872000496475e-01,5.257249200036359094e-01,4.804856812007436417e-01,7.830339206326876189e-01,8.919637358887941847e-01,4.257141819057105869e-01,3.645127015809201954e-01,7.782068941111693894e-01,3.467841389744454328e-01
4.955412504637209392e-01,3.474307632203026963e-01,5.361041319439181496e-01,3.161595159577396119e-01,1.018249290335317969e+00,4.783802898815660565e-01,3.744533357035285254e-02,6.904007027138561181e-01,2.933468861920325299e-01,7.043375658109608528e-01,4.240886957562237797e-02,8.030236066730156441e-01,9.472516411823738158e-01,6.532786544685645902e-01,7.280653461469415166e-01,4.120074165626569362e-01,5.929869933599480891e-01,3.361213399381287048e-01,9.122667860415708541e-01,4.306612864223426929e-01,9.955414710439017822e-01,7.543442590928506331e-01,9.388973062424347260e-01,3.054739051733446065e-01,4.316716065427056437e-01,4.144621941920368369e-01,9.275767720584120468e-01,9.291834930175506546e-01,5.971020215132780140e-02,3.721051107087309240e-01,3.179008173271766768e-01,2.480832926096316338e-01,8.209152483153996094e-02,3.762053360866229323e-01
6.084502021931675886e-01,2.469964994958245286e-01,7.611122060630680641e-01,1.278917308357667149e-01,6.741150416153371960e-01,2.793933394589083186e-01,4.171735427320025225e-01,1.851787259156883747e-01,2.331977507395311400e-01,5.233149318644928494e-01,1.551516630718288436e-01,5.759448762433893032e-01,8.895923710889237779e-02,6.041047011640400255e-01,2.480905433944928795e-01,9.851201108498448544e-01,3.725640292018822519e-01,6.437745584810291577e-01,4.760921169112968809e-01,3.222290758388028920e-01,8.132300578522745349e-01,5.538339624456514176e-01,2.815086052983130083e-01,7.030019897482990554e-02,1.814514104165181885e-01,6.797267698745713682e-01,1.407134733542220462e-01,9.512080949577432776e-01,6.126733945264917214e-01,9.417930737370391325e-01,8.660006253064844728e-01,2.216517041487243711e-01,5.935377931033849475e-01,5.419980263878312332e-01
1.502234931860697287e-01,2.746107394387485856e-01,1.618273479052802499e-01,2.198870911157143615e-01,2.000441536999549574e-01,1.592868401387093902e-01,5.482530500898187276e-01,4.163143298170680628e-01,2.354975839222976652e-01,4.422086620552954234e-02,2.406431905516856762e-01,3.474880339368193183e-01,5.358179500503257309e-01,5.296353816782581880e-01,9.476339816756876866e-01,7.275659181970902667e-01,5.412280776799402449e-02,4.355633012777708202e-01,5.755025655423063879e-01,5.708274951959603216e-01,3.499018220253706790e-01,5.305571137563130923e-01,2.604559235074410117e-01,2.318320212354953724e-01,9.485453184437759866e-01,4.836360116914565910e-01,9.932069013471179764e-01,8.405772267653018881e-01,9.686995750832733121e-02,3.699198451576618529e-02,3.907118904955999006e-01,6.046134850256912330e-01,5.382178826945716033e-02,2.663300740943002065e-01
1.708929609825144968e-01,9.516707589605696294e-01,1.487662273347713837e+00,1.106757327239373145e+00,1.537644756237165067e-01,-1.143800813843425690e+00,-3.851068033984731964e-01,1.752980746550564017e+00,-1.504733255525267377e-01,1.606426256995332480e+00,-1.835810358654622165e+00,-1.572463979848835181e-01,4.332151376655867248e-01,1.523720400933692654e+00,9.670858898833474271e-01,-6.477577484404859476e-01,3.636539074951868900e-01,5.587504596149139857e-01,-5.002882171068082640e-01,4.730414577394266296e-01,5.825892085683131993e-01,-4.446995817482702340e-01,-4.312724779501377337e-01,-3.145093620489879171e+00,1.231607416088932094e+00,5.641071679492649649e-01,2.426269207395269911e-01,-1.112668642395445717e+00,-2.060308705583878464e+00,-7.949843720706298855e-01,6.443390048506674184e-01,-8.677469075150772149e-01,-2.365588833850699846e+00,1.105108277673575001e+00
8.585674652554303732e-01,6.528862689939770592e-01,5.029892983582635591e-01,5.950292875161690143e-01,3.317216921705289923e-01,-2.181785353199139355e-02,6.098936225756055318e-01,8.761183021881823185e-01,7.942009691873770372e-01,8.054040227558445508e-01,4.408385441458531617e-01,-6.162477557744652085e-03,7.725883360287533197e-01,8.786918622309161098e-01,5.627582593393766208e-01,8.880167273167165476e-01,4.539876785331501963e-01,9.842719088033875519e-01,3.077934050290655477e-01,4.342878426767961542e-01,6.893315029338719091e-01,1.824331817801972955e-01,7.566314366200586061e-01,4.563173891138632143e-01,2.937376614483453996e-01,9.304930741271426609e-01,8.550666164819560322e-01,4.292872245278744336e-01,7.687689588526475104e-01,3.097377557944153842e-02,5.264600083376449469e-01,6.747553208694760940e-01,8.381912775873016919e-02,6.857501891188295673e-01
7.370602426322234724e-01,2.808913612034277460e-02,3.235189813816133353e-01,3.252261322273753974e-01,1.696652439011097080e-01,1.850426468060045182e-01,3.629795028039997651e-01,9.765877036020235158e-01,3.167411019926278382e-01,3.718973090015464389e-01,4.706907423443681404e-01,5.619081961705124639e-01,1.430208389090267818e-01,7.205896536468439084e-01,5.846908237227416150e-01,3.801731459452822870e-01,5.224668394286761108e-01,3.324075564256009918e-01,1.312379881366763090e-01,1.036858856485448760e-01,4.746628441237399354e-01,8.127343705425218445e-01,8.712349279497360044e-01,6.070654868200059395e-01,3.255913128824119429e-01,6.367627453186414099e-01,6.363804957639708215e-01,5.469361506783277926e-01,1.471864395270560399e-01,5.833981596335604397e-02,4.020901961977517147e-01,5.948117273245507874e-01,4.436382727945012427e-02,7.846618365507006532e-01
9.185011063285733468e-02,4.773341128140622391e-01,6.976117160906624148e-01,3.106827535316701305e-01,2.459728925994913162e-01,4.513190734697639650e-01,5.096055912938366461e-01,2.238530602480264531e-01,5.271972797412939338e-01,5.712670519398745927e-01,1.666978919960752648e-01,1.432540350176273736e-01,5.881811961247631615e-01,5.676918519909213146e-01,7.098809684684895815e-01,7.106975841402518590e-01,5.730992181194928259e-01,5.780243993048718165e-01,3.576135129095245890e-01,7.735739041155973439e-01,7.224735767326767588e-01,1.144172848933549258e-01,7.279433083370683288e-01,2.851507041084508365e-01,7.992081181292755299e-02,4.617922928826688200e-01,2.642883728007251465e-01,5.190817230319130227e-01,4.067500374883519787e-01,5.727341520291396870e-01,3.568906571047768539e-01,2.240569041963958175e-01,5.320871962022874144e-03,5.344124395150541273e-01
