-6.603552655294291363e+00,5.941893925390368203e+00,-5.130755663636579200e+00,-8.378240477681631049e+00,-6.388918138930561597e+00,-9.582102191285814641e+00,-2.024443903023319002e+00,-9.304256745178722809e+00,-1.847222093915269481e+00,-2.260077053226903665e+00,-5.225959305579673142e+00,1.975679177718388502e+01,-2.912951344022267186e+00,-6.180773156719341799e+00,6.636123404711816720e-01,7.349405135762757668e-01,-2.370484258096579477e+00,-3.142793157240756585e+00,-2.126342987417116248e+00,3.305621237666279466e+00,7.176512106567789928e+00,-3.780583157855227583e+00,-5.705113663824977088e+00,3.652395910565606307e+00
3.920734831138157905e-01,2.285355022146804138e-01,1.370324559528819652e-01,3.279561506669783633e-01,3.641437011118707212e-01,-2.947398850658419223e-01,3.405550880655520696e-01,-7.410203733787870117e-01,-1.555482498913956894e-02,2.528819065830825163e-01,8.614889370186284978e-01,2.059525092746621322e+00,2.524038513090989255e-01,1.163855447986513469e-01,4.422117686859616814e-01,4.009950563923092570e-01,1.187018325920783102e-01,9.073663771412473489e-01,7.501725614785298424e-01,1.007401840371196622e+00,6.979745284612524081e-01,-2.318528601112148368e-01,5.089946032892047612e-01,6.841950774803531310e-01
7.478042505891445701e-01,7.892868647362683010e-01,7.342688105733524706e-02,4.331679043559055753e-01,6.124028487018637890e-01,7.398423193203691461e-01,3.216436866674267647e-01,9.163565826011503823e-01,6.926283531467227750e-01,2.777911395322756882e-01,4.070294198376581130e-01,6.058904029533854763e-01,9.184068537816738598e-01,1.685416145622367357e-01,4.742279289633582334e-02,3.796213016965103160e-01,5.227513944641015708e-01,2.972746206576990513e-01,1.286947463445005657e-01,2.705292652602287462e-01,9.564282851798082685e-01,7.606445320041369529e-01,5.582891268946700292e-01,3.150307983105277154e-01
3.662002973725762556e-01,8.886069256569023578e-01,4.138350219250432893e-01,1.034345091214007861e-01,9.825430992544961217e-01,1.819094635222586742e-01,3.581268014880624739e-01,4.859856263126715592e-01,5.077029972151654302e-01,6.578743444020204167e-01,8.471619937506382758e-01,6.545965436042626706e-01,3.714801500176789784e-02,2.769638174359547733e-01,1.176210087997349163e-01,7.768236929499635623e-01,5.636159524345385474e-01,1.316460728080413346e-02,3.059872290726917132e-01,4.802660285372647997e-02,3.895873665109130246e-01,7.826636895337227839e-01,5.602758998216522679e-01,4.222388380371482342e-01
1.037692296625448929e+00,7.208177287782648046e-02,3.350979595188042365e-02,9.063750208072230974e-01,4.257402930491696047e-01,8.979124160650907571e-01,7.004478426170940297e-01,6.848838900636120552e-01,5.442175326214231112e-02,2.295003650554856278e-01,5.086655978622135477e-01,6.961067935122143835e-01,2.224128038983745614e-01,6.561593301725465732e-01,7.237285248870137799e-01,3.953101012276124537e-01,4.280196376267863534e-01,5.762809978468002026e-01,5.608622848519762005e-01,7.744946725913021135e-01,6.373462521993367158e-01,1.044424823136166913e-01,3.117441630646348716e-01,6.287140563888536926e-01
6.793447140714903298e+00,-3.527081262300294284e+00,-7.443474888983105942e-01,2.557352899181740913e+00,4.613301707403691942e+00,-9.190621955246665920e+00,-2.895159532230331956e-02,-7.869730989877556482e+00,-4.119048953680647607e+00,2.989349218159698562e+00,1.806657293280752308e+00,9.508889634964694082e+00,3.888071242552289863e+00,8.386193363389612410e-01,8.249442661471984017e-01,-6.048655018515412124e-02,1.303522584958304309e+00,1.616210563318222215e+00,-3.845323129153320973e+00,3.465701836634737187e+00,-7.335719025546287853e+00,-8.558508912014989534e+00,-3.086677348325149506e+00,5.332551942712769666e+00
1.246171937306121968e+00,3.507235970226197375e-01,5.096202694439126990e-01,2.765605801089857652e-01,6.986486948179183587e-01,-1.008994313449753377e-01,7.232733613512961623e-01,-5.315414765313478673e-01,4.425316791225375468e-01,6.113114391914207246e-01,1.053816552782300908e+00,1.396973023632371858e+00,1.290266529967983189e+00,7.937407018248082702e-01,6.401500269305157031e-01,6.234793873299592226e-01,4.384805804635467097e-01,6.818326720630146776e-01,2.989628989543682280e-01,5.055614321131202127e-01,-4.063026174886431585e-01,-2.949811867596958265e-02,5.024943869204879787e-01,1.598901282966447068e+00
4.918672803588884923e-01,5.694653661763073860e-01,9.426828924273670252e-01,1.269042839246798393e-01,1.745824323453418758e-01,6.282568362353121438e-01,7.586569234150729590e-01,6.149799468329752994e-01,7.110962188766593028e-01,7.938329616506312192e-01,3.685458640202785574e-01,3.396768162537034397e-01,2.980367967082898084e-01,3.634710151296748903e-01,1.726009883801129796e-01,1.858241406747158930e-01,3.859623666058453195e-01,1.328193949982796329e-01,6.855092471864793202e-01,6.999097044527993194e-01,9.341546961202926713e-01,6.720161412936676015e-01,2.112359785383542132e-01,6.961997460677584737e-01
2.590140057590262224e-01,4.318030789493165766e-01,5.255304906986884017e-01,4.854924104943301177e-01,6.320451198761464218e-01,1.848379708940028343e-01,4.520524353947424911e-01,9.326890079626766195e-01,9.677371650481627618e-01,4.109997472460653056e-01,3.270899122999966768e-01,6.809416260164161683e-01,4.858863651597116751e-01,2.973997825298112518e-01,7.935679148609454669e-01,5.577786249038549915e-01,8.102061366466537518e-01,7.236433552637527855e-01,2.794301650829914552e-01,2.786338292556134744e-01,4.814335427848639437e-01,3.214246987206660910e-01,7.152605784531257394e-01,1.381157796158553053e-01
7.323666879072452396e-01,-5.369329298667853412e-02,7.225183862209122454e-01,3.504076857458020000e-01,4.089569950344324606e-02,6.300049036133474889e-01,2.287796956320297115e-01,5.779951581060272653e-02,5.279442210881643005e-01,2.237596449524414388e-01,7.451034479963093426e-01,3.482133431052714112e-01,1.101692629247373434e+00,3.623087422874227692e-01,4.859292762553221734e-01,7.701865801056909655e-01,6.633409583508299567e-01,6.491552077079426608e-01,6.471801493653769333e-01,6.089702444869709019e-01,7.334591345223249181e-01,7.764271908294591122e-03,7.173542283280258669e-01,6.578247306070821310e-01
2.881174154387278197e+00,-7.711635478878508643e+00,-4.640403374533513259e-01,3.024204981094266387e+00,9.108131245488709782e-01,2.421375069522057277e+00,1.161332637912153992e-01,-2.032450290591811815e+00,-2.620024571168004801e+00,2.536852960424913039e+00,5.899667167959701253e+00,7.040454521584662562e-01,5.483012076461497131e+00,3.391688849237885162e+00,-1.649487329423603432e+00,-1.926176330339836928e+00,2.094750284212499203e+00,2.877872372131152545e+00,-2.672353540409892148e+00,2.631847563767114817e+00,-3.410189479101839449e+00,-4.028303354553316673e+00,3.539266193479270850e+00,5.452182025003473598e+00
1.204426253853359441e+00,-1.411369487129032485e-01,2.420678374033428948e-01,2.798681511685082168e-01,3.254702383349515893e-01,1.671998695092465070e-01,9.988839709937537281e-02,-4.370044512476893850e-01,2.203685608435964477e-02,6.618304464507029916e-01,1.357302918115998569e+00,5.681411367364347376e-01,4.580627480652520456e-01,9.246812596947745488e-01,3.047700555672628320e-01,8.181007773012760609e-02,7.429876166377049618e-01,1.028019112169180627e+00,2.549051262158603115e-01,6.392506354901857923e-01,-4.156642252783082636e-01,-1.463766199257638678e-01,1.749120327849319201e-01,1.061140426236340861e+00
5.956138495094603913e-01,1.400392613892649518e-01,3.821870466566436586e-01,6.277993748410843899e-01,1.608566586030749090e-01,8.908740180035235046e-01,8.060068617363561616e-01,4.711314833695311455e-01,4.810186692718417256e-01,1.053339530622135756e-01,5.735194201978808248e-01,3.974482768142170164e-01,7.445291138808834974e-01,2.723673814621617173e-01,6.300949581921065912e-01,1.045919219550907886e-01,2.506366513138402058e-02,8.259541065997395570e-01,1.289920773067729787e-01,4.597950705035410146e-01,7.654735281642305322e-01,5.422551237835044891e-01,5.453973189352061546e-01,2.170960018854335982e-01
6.694073907923637767e-01,8.334753130062735327e-01,6.924318739627986774e-02,1.369248407889516184e-01,5.518859291326768668e-01,7.861218639766626159e-01,2.092044617457747557e-01,1.793037962812036867e-01,6.127642278065722481e-01,6.126667006755325273e-01,5.215768522494006465e-01,8.813780180486154026e-02,1.202709307591418170e-01,5.852733826802346551e-01,7.544036893758857554e-01,8.340120026499457662e-02,5.254767729768440310e-01,4.253483664252473706e-01,1.089604201863830224e-01,8.281200623745041955e-01,8.421879291675173906e-01,5.829212702729116291e-01,8.202872476827484383e-02,4.108960348150735298e-01
1.278029601939469073e-01,2.734842238717065110e-01,6.114012558715036239e-01,8.091957533249168888e-01,1.010926769106543638e-01,7.013861354870402076e-01,4.776809072246023247e-01,6.525035237755201223e-01,2.206122775692319349e-01,8.576995583075359697e-01,8.962504503496988573e-01,2.246943819173011225e-01,3.434569551732627457e-01,2.024469100285183620e-01,5.621705105638440392e-01,8.287347459372974567e-01,7.525529371033716775e-01,4.271792811445782601e-01,-3.164895920319081568e-02,3.558276331400725967e-01,7.687416838076482906e-02,-7.060042759175104432e-02,9.710726990851727969e-01,7.276688077662972765e-01
-6.984256654184053836e+00,4.999427868506355566e+00,-3.588115633180432695e+00,-9.776199536503934695e+00,-1.753041811178029097e-01,2.840895982492527949e+00,-6.721987210982729444e+00,4.638850306698341086e+00,2.158744712204839489e-01,-1.403446432304927827e+00,-9.884599415386343679e+00,-2.756087527256429581e+00,-6.624945286174662051e+00,-6.450111380696434971e+00,-4.897501279576589539e+00,4.789118014053303618e+00,-7.710664746936322977e+00,-8.330967799210633018e+00,-2.135898251224470190e+00,-1.860302135846201077e+00,1.101250654667506979e+01,1.957011684771357674e+00,-4.803447755494152815e+00,-1.012346004325650917e+01
-4.813591138107210093e-02,4.990816870510157433e-01,4.117476307126113899e-01,4.043806903224142490e-01,5.947638326721930158e-01,5.807696163400226652e-01,7.250803667282383902e-01,7.061733769288455198e-01,-1.275145844593390462e-02,1.833061301811689248e-01,4.867086266877690970e-01,5.223419638351192162e-01,8.333279284160562961e-01,4.047560321096746461e-01,-4.393261889545312798e-02,1.511404012795105889e-01,1.039446751388011014e+00,1.540135204478505770e-01,-6.280873625518695880e-02,4.565526376050259016e-01,3.038178853963208748e-01,-6.842481524998184073e-02,1.608040623207194209e-01,6.589740141320982181e-01
2.303599348136127142e-02,7.529782559332238723e-01,2.440074397884675339e-01,3.939574626259417234e-01,2.424313934019846906e-01,2.097993443228236554e-01,1.738102696065426389e-01,5.940991399926544014e-01,6.017253128013697605e-01,7.443055387357528918e-01,2.074375780368719890e-01,9.898941925136451880e-01,3.420140696083927567e-01,2.350695833123811751e-01,1.574764114945904070e-01,5.386056918457416964e-01,5.462649702403669094e-01,8.388268881589717729e-01,9.525458890640829956e-01,7.171469899473729148e-01,7.251558901114710798e-01,-2.793238131109550965e-02,2.852540376762586344e-02,4.718796861768342343e-01
1.360732770091431232e-01,1.024803911819100743e-01,5.688110485632673630e-01,9.727130033529444164e-01,7.322319712336549102e-01,3.129081235215511181e-01,7.280753689305757836e-01,7.088905836883603317e-01,7.550870153923127104e-01,9.745302553129090439e-01,9.702012108336044438e-01,9.558075886620501782e-01,9.309161236365063319e-01,4.518741806184117804e-01,7.080966919863805886e-01,2.846973846303667011e-01,2.738923679498221353e-01,5.213863843111924412e-01,9.247373822600423177e-01,2.672370144253986557e-01,2.995989895904098144e-01,6.350367711006843496e-01,5.452465060073942160e-01,9.298438144626117730e-01
7.645173321391227073e-02,8.107439698384945326e-02,9.752468398138597339e-01,8.059437033368913594e-01,1.390714752616238337e-01,3.623566772743161413e-01,3.210507222109538206e-01,8.582662887463322621e-01,-3.570425488992036434e-02,8.322142960643920118e-01,3.893205324105750709e-01,4.352822148053631102e-01,2.662871023806435145e-01,8.893891118801847684e-01,6.048591554836969635e-03,8.661679905298085014e-02,8.680126382223979364e-01,1.813888312193064345e-01,7.701550975755921957e-02,9.853863241784306670e-02,2.020607513327467852e-01,3.086515819400554861e-01,9.809207319914898804e-01,9.949754980993371634e-01
-1.057634669345447254e+00,8.707200393385143400e+00,2.308786431763497404e+00,2.637067440634310422e+00,-8.583365004711405177e+00,-1.461745079874694220e+01,8.260389093821368434e+00,-1.067357006485021031e+01,1.999878654709704717e+00,-3.963345478793794729e+00,1.769358418942862388e+00,1.106073902742708803e+01,-2.026985652173335151e+00,3.512577376882826674e-01,8.994813308643832883e+00,-3.456333203367910389e+00,5.594494059360020088e+00,4.194366212761616808e+00,6.858844595665572363e+00,1.818881750256996721e+00,-8.815308201601856908e+00,1.475545113098833516e+00,-3.042125118220584845e+00,8.251654954493716332e+00
-1.277745340327737011e+00,-5.280620656632193821e+00,6.486238620009786571e-01,2.208738805211340583e+00,-2.845304640126089524e+00,4.367929285282258434e+00,-2.800819023984302825e-01,1.162757303676035026e+00,-1.260706346754218554e+00,3.801426442633442648e-01,3.483386087198861780e+00,-8.010004221599725582e+00,2.591883318557949067e+00,2.514515131495691502e+00,-1.960450999307034037e+00,-1.960746321333063813e+00,1.515881550959691237e+00,1.853201932910486072e+00,3.083975253994049592e-01,4.621897963915322372e-01,-2.848669732967231027e+00,9.599290435131845323e-01,3.314352286395723990e+00,1.743786381140903341e+00
-1.781204813666853459e+00,-3.741645475275860111e+00,-4.833963025745214637e+00,-9.000826264052133041e+00,5.745027921879287902e+00,3.159831281414152926e+00,-1.078313029922524890e+01,4.408572080216253575e+00,-5.451881249390925888e+00,1.319480440233267826e+00,-9.564086727096803742e+00,-2.331894287823124579e+00,-3.133607695100060653e+00,-5.544645808659566022e+00,-9.082538367952869507e+00,6.313943598982306504e+00,-9.996874782261686576e+00,-9.190091901096611338e+00,-1.094186476674873454e+01,-5.862748029281317219e-01,9.147677347829318961e+00,-6.017453878745315343e+00,-7.558274915511344894e+00,-1.038399715910502685e+01
